iter	Logloss
989	0.04357557137
990	0.04355388027
991	0.04351613687
992	0.04349268294
993	0.04347832902
994	0.04344343038
995	0.04341343504
996	0.04338044989
997	0.04335971345
998	0.04331119085
999	0.04328443139
